"name","lat","lon","sector"
"Bloomsburg University of Pennsylvania",41.007989,-76.446383,"Public"
"Bryn Mawr College",40.028541,-75.314988,"Private"
"Bucknell University",40.954489,-76.886275,"Private"
"Cabrini University",40.054565,-75.37215,"Private"
"California University of Pennsylvania",40.066473,-79.884477,"Public"
"Carlow University",40.439851,-79.963927,"Private"
"Carnegie Mellon University",40.444616,-79.942914,"Private"
"Cedar Crest College",40.586695,-75.519799,"Private"
"Chatham University",40.448432,-79.926083,"Private"
"Chestnut Hill College",40.087048,-75.228847,"Private"
"Cheyney University of Pennsylvania",39.932293,-75.529378,"Public"
"Clarion University of Pennsylvania",41.209676,-79.374775,"Public"
"Curtis Institute of Music",39.948491,-75.170127,"Private"
"Delaware Valley University",40.29757,-75.158202,"Private"
"Dickinson College",40.202796,-77.197854,"Private"
"Pennsylvania State UniversityDickinson Law",40.199443,-77.197794,"Public"
"Drexel University",39.954855,-75.188745,"Private"
"Duquesne University",40.437496,-79.993046,"Private"
"East Stroudsburg University of Pennsylvania",40.99622,-75.172614,"Public"
"Eastern University",40.052306,-75.370268,"Private"
"Edinboro University of Pennsylvania",41.869978,-80.126363,"Public"
"Elizabethtown College",40.150372,-76.594175,"Private"
"Evangelical Theological Seminary",40.372981,-76.306252,"Private"
"Faith Theological Seminary",39.3718,-76.606111,"Private"
"Franklin and Marshall College",40.048045,-76.319037,"Private"
"Gannon University",42.126111,-80.086258,"Private"
"Geneva College",40.773474,-80.352545,"Private"
"Gettysburg College",39.836091,-77.234982,"Private"
"Gratz College",40.065782,-75.133025,"Private"
"Grove City College",41.157827,-80.079836,"Private"
"Gwynedd Mercy University",40.197566,-75.238052,"Private"
"Haverford College",40.013368,-75.302562,"Private"
"Holy Family University",40.060414,-74.990365,"Private"
"Immaculata University",40.027963,-75.57063,"Private"
"Indiana University of PennsylvaniaMain Campus",40.615589,-79.159869,"Public"
"Juniata College",40.499511,-78.015204,"Private"
"Keystone College",41.558969,-75.777456,"Private"
"Kings College",41.248118,-75.878603,"Private"
"Kutztown University of Pennsylvania",40.513705,-75.785426,"Public"
"La Roche College",40.569777,-80.011977,"Private"
"La Salle University",40.038503,-75.152996,"Private"
"Lafayette College",40.700512,-75.209058,"Private"
"Lancaster Bible College",40.074375,-76.287781,"Private"
"Lancaster Theological Seminary",40.045765,-76.317892,"Private"
"Lebanon Valley College",40.331733,-76.513753,"Private"
"Lehigh University",40.607158,-75.378887,"Private"
"Lincoln University",39.807725,-75.928273,"Public"
"Lock Haven University",41.142097,-77.463565,"Public"
"Lutheran Theological Seminary at Gettysburg",39.831961,-77.244231,"Private"
"Lutheran Theological Seminary at Philadelphia",40.061636,-75.191496,"Private"
"Lycoming College",41.246127,-77.0003,"Private"
"Mansfield University of Pennsylvania",41.806975,-77.074178,"Public"
"Marywood University",41.434978,-75.633996,"Private"
"Mercyhurst University",42.103991,-80.055568,"Private"
"Messiah College",40.15867,-76.988492,"Private"
"Millersville University of Pennsylvania",39.99813,-76.355091,"Public"
"Misericordia University",41.344765,-75.971016,"Private"
"Moore College of Art and Design",39.957078,-75.172105,"Private"
"Moravian College",40.630888,-75.380979,"Private"
"Mount Aloysius College",40.459948,-78.601358,"Private"
"Muhlenberg College",40.597362,-75.508954,"Private"
"Neumann University",39.874944,-75.437928,"Private"
"Salus University",40.085816,-75.128089,"Private"
"Pennsylvania State UniversityPenn State ErieBehrend College",42.120271,-79.986362,"Public"
"Pennsylvania State UniversityPenn State Great Valley",40.052845,-75.521311,"Public"
"Pennsylvania State UniversityCollege of Medicine",40.263635,-76.675608,"Public"
"Pennsylvania State UniversityPenn State New Kensington",40.55382,-79.703269,"Public"
"Pennsylvania State UniversityPenn State Shenango",41.234852,-80.508204,"Public"
"Pennsylvania State UniversityPenn State WilkesBarre",41.306529,-76.017242,"Public"
"Pennsylvania State UniversityPenn State Worthington Scranton",41.440258,-75.620583,"Public"
"Pennsylvania State UniversityPenn State Lehigh Valley",40.557651,-75.401798,"Public"
"Pennsylvania State UniversityPenn State Altoona",40.540682,-78.409112,"Public"
"Pennsylvania State UniversityPenn State Beaver",40.678254,-80.296235,"Public"
"Pennsylvania State UniversityPenn State Berks",40.357987,-75.972141,"Public"
"Pennsylvania State UniversityPenn State Harrisburg",40.205234,-76.741961,"Public"
"Pennsylvania State UniversityPenn State Brandywine",39.928355,-75.447825,"Public"
"Pennsylvania State UniversityPenn State DuBois",41.126941,-78.751784,"Public"
"Pennsylvania State UniversityPenn State Fayette Eberly",39.946471,-79.655871,"Public"
"Pennsylvania State UniversityPenn State Hazleton",40.984157,-76.031567,"Public"
"Pennsylvania State UniversityMain Campus",40.800732,-77.861644,"Public"
"Pennsylvania State UniversityPenn State Greater Allegheny",40.344474,-79.827262,"Public"
"Pennsylvania State UniversityPenn State Mont Alto",39.841914,-77.544068,"Public"
"Pennsylvania State UniversityPenn State Abington",40.116995,-75.110661,"Public"
"Pennsylvania State UniversityPenn State Schuylkill",40.642583,-76.166371,"Public"
"Pennsylvania State UniversityPenn State York",39.952327,-76.702835,"Public"
"Peirce College",39.945483,-75.166332,"Private"
"Pennsylvania Academy of the Fine Arts",39.954736,-75.162718,"Private"
"Pennsylvania College of Art and Design",40.04108,-76.308379,"Private"
"University of Pennsylvania",39.951002,-75.193618,"Private"
"Philadelphia University",40.021715,-75.193684,"Private"
"The University of the Arts",39.946017,-75.165888,"Private"
"Cairn UniversityLanghorne",40.165809,-74.909509,"Private"
"Philadelphia College of Osteopathic Medicine",40.006308,-75.214198,"Private"
"University of the Sciences",39.946552,-75.208241,"Private"
"University of PittsburghBradford",41.944173,-78.673039,"Public"
"University of PittsburghGreensburg",40.292824,-79.535757,"Public"
"University of PittsburghJohnstown",40.268583,-78.832611,"Public"
"University of PittsburghPittsburgh Campus",40.444502,-79.954692,"Public"
"Pittsburgh Theological Seminary",40.46719,-79.9209,"Private"
"Point Park University",40.438526,-80.001462,"Private"
"Reconstructionist Rabbinical College",40.086061,-75.151005,"Private"
"Reformed Presbyterian Theological Seminary",40.447851,-79.897293,"Private"
"Robert Morris University",40.521088,-80.211785,"Private"
"Rosemont College",40.034771,-75.329898,"Private"
"Saint Francis University",40.502782,-78.638469,"Private"
"Saint Josephs University",39.994442,-75.238343,"Private"
"Saint Vincent College",40.29252,-79.403702,"Private"
"Saint Vincent Seminary",40.292651,-79.403762,"Private"
"University of Scranton",41.40715,-75.658031,"Private"
"Seton Hill University",40.308623,-79.556228,"Private"
"Shippensburg University of Pennsylvania",40.057405,-77.5229,"Public"
"Slippery Rock University of Pennsylvania",41.060814,-80.051814,"Public"
"Saint Charles Borromeo SeminaryOverbrook",39.99133,-75.255675,"Private"
"Susquehanna University",40.79774,-76.87521,"Private"
"Swarthmore College",39.904081,-75.356066,"Private"
"Talmudical Yeshiva of Philadelphia",39.989483,-75.247987,"Private"
"Temple University",39.980943,-75.158267,"Public"
"Theological Seminary of the Reformed Episcopal Church",40.168702,-75.289789,"Private"
"Thiel College",41.41308,-80.382134,"Private"
"Thomas Jefferson University",39.949062,-75.158147,"Private"
"Trinity Episcopal School for Ministry",40.593686,-80.229331,"Private"
"Ursinus College",40.19405,-75.455654,"Private"
"University of Valley Forge",40.118341,-75.54864,"Private"
"Villanova University",40.039388,-75.345457,"Private"
"Washington  Jefferson College",40.171898,-80.240388,"Private"
"Waynesburg University",39.899419,-80.18727,"Private"
"West Chester University of Pennsylvania",39.949084,-75.594631,"Public"
"Westminster College",41.118456,-80.331376,"Private"
"Westminster Theological Seminary",40.09858,-75.17638,"Private"
"Widener UniversityMain Campus",39.86158,-75.356718,"Private"
"Wilkes University",41.243204,-75.88833,"Private"
"Wilson College",39.947461,-77.658075,"Private"
"Yeshivath Beth Moshe",41.394623,-75.656643,"Private"
"York College Pennsylvania",39.946709,-76.727266,"Private"
"Brown University",41.827605,-71.404467,"Private"
"Bryant University",41.920149,-71.539147,"Private"
"Johnson  Wales UniversityProvidence",41.820558,-71.413322,"Private"
"New England Institute of Technology",41.661783,-71.502892,"Private"
"Providence College",41.844064,-71.43792,"Private"
"Rhode Island College",41.84266,-71.466915,"Public"
"University of Rhode Island",41.484691,-71.527356,"Public"
"Rhode Island School of Design",41.825935,-71.407692,"Private"
"Roger Williams University",41.647314,-71.261836,"Private"
"Salve Regina University",41.471445,-71.301125,"Private"
"Northpoint Bible College",42.765366,-71.079336,"Private"
"Allen University",34.010348,-81.020045,"Private"
"Anderson University",34.515506,-82.640205,"Private"
"Charleston Southern University",32.981986,-80.069288,"Private"
"Benedict College",34.011285,-81.021412,"Private"
"Southern Wesleyan University",34.728068,-82.761586,"Private"
"College of Charleston",32.783142,-79.937251,"Public"
"Citadel Military College of South Carolina",32.796975,-79.961399,"Public"
"Claflin University",33.497367,-80.854368,"Private"
"Clemson University",34.677329,-82.834463,"Public"
"Clinton College",34.913721,-81.043469,"Private"
"Coker College",34.37709,-80.067713,"Private"
"Columbia International University",34.081233,-81.069502,"Private"
"Columbia College",34.062923,-81.001369,"Private"
"Converse College",34.956232,-81.918829,"Private"
"Erskine College",34.330674,-82.390797,"Private"
"Francis Marion University",34.192277,-79.655515,"Public"
"Furman University",34.920785,-82.441473,"Private"
"Lander University",34.201143,-82.166351,"Public"
"Limestone College",35.052919,-81.648033,"Private"
"LenoirRhyne UniversityLutheran Theological Southern Seminary",34.042019,-81.039018,"Private"
"Medical University of South Carolina",32.786017,-79.946853,"Public"
"Morris College",33.938707,-80.346346,"Private"
"Newberry College",34.286201,-81.601966,"Private"
"North Greenville University",35.069758,-82.37026,"Private"
"Presbyterian College",34.465697,-81.874408,"Private"
"University of South CarolinaAiken",33.572917,-81.767901,"Public"
"University of South CarolinaBeaufort",32.303308,-80.973595,"Public"
"University of South CarolinaColumbia",33.998973,-81.026971,"Public"
"Coastal Carolina University",33.794722,-79.012635,"Public"
"South Carolina State University",33.497439,-80.851185,"Public"
"University of South CarolinaUpstate",34.996403,-81.970583,"Public"
"Sherman College of Straight Chiropractic",35.014125,-81.986044,"Private"
"Voorhees College",33.307455,-81.130104,"Private"
"Winthrop University",34.939066,-81.028928,"Public"
"Wofford College",34.957914,-81.934572,"Private"
"Augustana University",43.525939,-96.738507,"Private"
"Black Hills State University",44.495536,-103.870009,"Public"
"Dakota State University",44.0127,-97.109609,"Public"
"Dakota Wesleyan University",43.695995,-98.030566,"Private"
"Mount Marty College",42.874475,-97.409904,"Private"
"Sioux Falls Seminary",43.53236,-96.742135,"Private"
"Northern State University",45.452555,-98.4837,"Public"
"Oglala Lakota College",43.366813,-102.240331,"Public"
"Presentation College",45.482833,-98.49077,"Private"
"South Dakota School of Mines and Technology",44.075439,-103.205753,"Public"
"South Dakota State University",44.31942,-96.783415,"Public"
"Sinte Gleska University",43.298878,-100.622549,"Private"
"University of Sioux Falls",43.531574,-96.738229,"Private"
"University of South Dakota",42.784558,-96.924664,"Public"
"American Baptist College",36.201155,-86.789301,"Private"
"Aquinas College",36.132187,-86.844214,"Private"
"Austin Peay State University",36.533319,-87.354081,"Public"
"Baptist Memorial College of Health Sciences",35.138415,-90.027501,"Private"
"Belmont University",36.133866,-86.794715,"Private"
"Bethel University",36.139271,-88.516162,"Private"
"Bryan CollegeDayton",35.495721,-85.016596,"Private"
"CarsonNewman University",36.122224,-83.492183,"Private"
"Christian Brothers University",35.127437,-89.983241,"Private"
"Pentecostal Theological Seminary",35.162528,-84.868326,"Private"
"Cumberland University",36.204243,-86.29966,"Private"
"Lipscomb University",36.10469,-86.799304,"Private"
"East Tennessee State University",36.304077,-82.366734,"Public"
"Emmanuel Christian Seminary",36.3019,-82.29847,"Private"
"Fisk University",36.16912,-86.805671,"Private"
"Welch College",36.134633,-86.826158,"Private"
"FreedHardeman University",35.440073,-88.639418,"Private"
"Hiwassee College",35.557691,-84.364631,"Private"
"Johnson University",35.937152,-83.750336,"Private"
"King University",36.585899,-82.156532,"Private"
"Lane College",35.628197,-88.806832,"Private"
"Le MoyneOwen College",35.118641,-90.034101,"Private"
"Lee University",35.166166,-84.870018,"Private"
"Lincoln Memorial University",36.581284,-83.658818,"Private"
"Martin Methodist College",35.200662,-87.035085,"Private"
"Maryville College",35.751969,-83.963853,"Private"
"Meharry Medical College",36.166708,-86.807315,"Private"
"Memphis College of Art",35.145874,-89.993707,"Private"
"University of Memphis",35.118874,-89.938062,"Public"
"Memphis Theological Seminary",35.13311,-89.982653,"Private"
"Middle Tennessee State University",35.849139,-86.362094,"Public"
"Middle Tennessee School of Anesthesia Inc",36.252997,-86.683396,"Private"
"Milligan College",36.30036,-82.29499,"Private"
"OMore College of Design",35.920971,-86.868053,"Private"
"Rhodes College",35.154424,-89.989187,"Private"
"SewaneeThe University of the South",35.20443,-85.917772,"Private"
"Southern Adventist University",35.049136,-85.050878,"Private"
"Southern College of Optometry",35.138252,-90.019856,"Private"
"Tennessee Wesleyan College",35.444939,-84.592647,"Private"
"The University of TennesseeChattanooga",35.048247,-85.299812,"Public"
"The University of TennesseeKnoxville",35.955093,-83.929696,"Public"
"The University of TennesseeMartin",36.340338,-88.864211,"Public"
"Tennessee State University",36.16899,-86.82937,"Public"
"Tennessee Technological University",36.174659,-85.503957,"Public"
"Tennessee Temple University",35.032456,-85.27742,"Private"
"Trevecca Nazarene University",36.142115,-86.753566,"Private"
"Tusculum College",36.172558,-82.761716,"Private"
"Union University",35.676896,-88.858524,"Private"
"Vanderbilt University",36.14443,-86.804875,"Private"
"Abilene Christian University",32.46915,-99.70954,"Private"
"Amberton University",32.859937,-96.653028,"Private"
"Angelo State University",31.44145,-100.466495,"Public"
"Arlington Baptist College",32.739543,-97.155661,"Private"
"Austin College",33.646307,-96.598772,"Private"
"Austin Presbyterian Theological Seminary",30.292635,-97.737752,"Private"
"Baptist Missionary Association Theological Seminary",31.976958,-95.252385,"Private"
"Baylor College of Medicine",29.7106,-95.395743,"Private"
"Baylor University",31.545956,-97.119359,"Private"
"Remington CollegeDallas Campus",32.8606,-96.654112,"Private"
"Brazosport College",29.04836,-95.409004,"Public"
"Concordia UniversityTexas",30.420952,-97.836247,"Private"
"Texas A  M UniversityCorpus Christi",27.718601,-97.331933,"Public"
"Dallas Baptist University",32.710017,-96.947006,"Private"
"Dallas Christian College",32.913698,-96.887124,"Private"
"Dallas Theological Seminary",32.7943,-96.779957,"Private"
"University of Dallas",32.846202,-96.921573,"Private"
"East Texas Baptist University",32.554545,-94.374337,"Private"
"Texas A  M UniversityTexarkana",33.49561,-94.10398,"Public"
"Texas A  M UniversityCommerce",33.243814,-95.906913,"Public"
"Episcopal Theological Seminary of the Southwest",30.293097,-97.73266,"Private"
"Hallmark University",29.538447,-98.568626,"Private"
"HardinSimmons University",32.476786,-99.733815,"Private"
"Houston Baptist University",29.694414,-95.515978,"Private"
"University of HoustonClear Lake",29.582523,-95.098129,"Public"
"University of HoustonDowntown",29.763831,-95.35953,"Public"
"University of HoustonVictoria",28.816438,-96.978193,"Public"
"University of Houston",29.719988,-95.344851,"Public"
"Howard Payne University",31.716345,-98.984956,"Private"
"HustonTillotson University",30.264672,-97.721698,"Private"
"University of the Incarnate Word",29.468052,-98.467709,"Private"
"Jarvis Christian College",32.588249,-95.17773,"Private"
"Lamar University",30.044274,-94.073389,"Public"
"Texas A  M International University",27.573504,-99.435225,"Public"
"LeTourneau University",32.467658,-94.72726,"Private"
"Lubbock Christian University",33.576273,-101.934816,"Private"
"University of Mary HardinBaylor",31.066798,-97.463479,"Private"
"McMurry University",32.429551,-99.750277,"Private"
"Midland College",32.028578,-102.10539,"Public"
"Midwestern State University",33.877143,-98.51774,"Public"
"University of North Texas",33.210958,-97.151211,"Public"
"Northwood UniversityTexas",32.607123,-96.967103,"Private"
"Oblate School of Theology",29.505488,-98.503348,"Private"
"Our Lady of the Lake University",29.425611,-98.54395,"Private"
"The University of Texas Rio Grande Valley",26.306629,-98.172112,"Public"
"The University of Texas at Brownsville",25.893584,-97.486644,"Public"
"Paul Quinn College",32.677195,-96.755864,"Private"
"Prairie View A  M University",30.094591,-95.992066,"Public"
"Rice University",29.716485,-95.403625,"Private"
"Saint Edwards University",30.229844,-97.75763,"Private"
"University of St Thomas",29.738113,-95.394178,"Private"
"Sam Houston State University",30.7247,-95.5519,"Public"
"Schreiner University",30.03108,-99.131076,"Private"
"St Marys University",29.451793,-98.564307,"Private"
"South Texas College of Law",29.753391,-95.364882,"Private"
"Southern Methodist University",32.845254,-96.784855,"Private"
"Southwestern Assemblies of God University",32.405477,-96.85315,"Private"
"Southwestern University",30.635194,-97.664637,"Private"
"Stephen F Austin State University",31.58562,-94.58546,"Public"
"Texas State University",29.889202,-97.936392,"Public"
"Southwestern Adventist University",32.397136,-97.328511,"Private"
"Southwestern Christian College",32.735778,-96.286747,"Private"
"Sul Ross State University",30.363418,-103.65007,"Public"
"Tarleton State University",32.215665,-98.22008,"Public"
"University of Texas Southwestern Medical Center",32.819539,-96.842311,"Public"
"The University of Texas Health Science Center at San Antonio",29.504716,-98.57606,"Public"
"The University of Texas Medical Branch",29.311333,-94.776401,"Public"
"Texas A  M UniversityKingsville",27.524852,-97.882342,"Public"
"Texas A  M UniversityCollege Station",30.613226,-96.340322,"Public"
"The University of Texas at Arlington",32.728437,-97.115087,"Public"
"The University of Texas at Austin",30.286598,-97.73924,"Public"
"The University of Texas at Dallas",32.989432,-96.748371,"Public"
"The University of Texas at El Paso",31.771697,-106.50356,"Public"
"The University of Texas at Tyler",32.314724,-95.249096,"Public"
"Texas Chiropractic College Foundation Inc",29.66482,-95.15012,"Private"
"Texas Christian University",32.709568,-97.361537,"Private"
"Texas College",32.374185,-95.312259,"Private"
"University of North Texas Health Science Center",32.749818,-97.368897,"Public"
"Texas Lutheran University",29.573274,-97.984601,"Private"
"The University of Texas of the Permian Basin",31.889509,-102.329634,"Public"
"The University of Texas at San Antonio",29.582418,-98.621386,"Public"
"Texas Southern University",29.722468,-95.361961,"Public"
"Texas Tech University",33.580309,-101.876917,"Public"
"Texas Wesleyan University",32.733314,-97.279631,"Private"
"Texas Womans University",33.227002,-97.129088,"Public"
"Trinity University",29.46286,-98.482577,"Private"
"The University of Texas Health Science Center at Houston",29.702873,-95.403183,"Public"
"Texas Tech University Health Sciences Center",33.593227,-101.89359,"Public"
"Wayland Baptist University",34.186673,-101.729564,"Private"
"West Texas A  M University",34.981996,-101.9158,"Public"
"Wiley College",32.537646,-94.376821,"Private"
"Brigham Young UniversityProvo",40.250851,-111.649281,"Private"
"Brigham Young UniversityHawaii",21.641172,-157.925358,"Private"
"Dixie State University",37.103875,-113.565894,"Public"
"Snow College",39.361112,-111.581543,"Public"
"Southern Utah University",37.674617,-113.070146,"Public"
"StevensHenager College",41.232847,-112.011617,"Private"
"StevensHenager College",40.269691,-111.713264,"Private"
"Utah State University",41.740748,-111.81391,"Public"
"Utah Valley University",40.278512,-111.717058,"Public"
"University of Utah",40.762484,-111.846044,"Public"
"Weber State University",41.192021,-111.948388,"Public"
"Westminster College",40.731495,-111.855553,"Private"
"Bennington College",42.92004,-73.237498,"Private"
"Burlington College",44.49116,-73.228261,"Private"
"Castleton University",43.607982,-73.181486,"Public"
"Champlain College",44.47295,-73.204354,"Private"
"Goddard College",44.27912,-72.437252,"Private"
"Green Mountain College",43.517134,-73.241107,"Private"
"Johnson State College",44.641736,-72.671154,"Public"
"Lyndon State College",44.53433,-72.024563,"Public"
"Marlboro College",42.839603,-72.736552,"Private"
"Middlebury College",44.009117,-73.176068,"Private"
"Norwich University",44.139402,-72.660129,"Private"
"Saint Michaels College",44.494212,-73.163136,"Private"
"SIT Graduate Institute",42.891035,-72.56738,"Private"
"College of St Joseph",43.599777,-73.007033,"Private"
"Southern Vermont College",42.867031,-73.21866,"Private"
"Sterling College",44.65225,-72.382372,"Private"
"Vermont Law School",43.821797,-72.52207,"Private"
"Vermont Technical College",43.939321,-72.605179,"Public"
"University of Vermont",44.479262,-73.198128,"Public"
"Averett University",36.577273,-79.413214,"Private"
"Bluefield College",37.245681,-81.244879,"Private"
"Bridgewater College",38.378391,-78.969011,"Private"
"College of William and Mary",37.271997,-76.709417,"Public"
"Regent University",36.800929,-76.192844,"Private"
"Christopher Newport University",37.059919,-76.488408,"Public"
"Jefferson College of Health Sciences",37.26608,-79.939931,"Private"
"Eastern Virginia Medical School",36.861681,-76.300768,"Public"
"Emory  Henry College",36.772543,-81.831737,"Private"
"Eastern Mennonite University",38.478611,-78.876077,"Private"
"Ferrum College",36.926648,-80.020864,"Private"
"George Mason University",38.83088,-77.30794,"Public"
"HampdenSydney College",37.242482,-78.461371,"Private"
"Hampton University",37.0199,-76.331108,"Private"
"Hollins University",37.354629,-79.942196,"Private"
"James Madison University",38.435332,-78.871663,"Public"
"Liberty University",37.350345,-79.179688,"Private"
"Longwood University",37.301073,-78.395789,"Public"
"Lynchburg College",37.397678,-79.184153,"Private"
"Mary Baldwin College",38.155724,-79.067741,"Private"
"University of Mary Washington",38.302206,-77.474392,"Public"
"Marymount University",38.905552,-77.128799,"Private"
"Sentara College of Health Sciences",36.777001,-76.242722,"Private"
"Norfolk State University",36.848262,-76.26393,"Public"
"Old Dominion University",36.884919,-76.309653,"Public"
"Radford University",37.136914,-80.549731,"Public"
"RandolphMacon College",37.749654,-77.472253,"Private"
"Randolph College",37.437429,-79.17079,"Private"
"Bon Secours Memorial College of Nursing",37.646876,-77.433191,"Private"
"University of Richmond",37.577625,-77.538702,"Private"
"Roanoke College",37.29686,-80.056433,"Private"
"Shenandoah University",39.166058,-78.158376,"Private"
"Southern Virginia University",37.740669,-79.350296,"Private"
"Sweet Briar College",37.556317,-79.079735,"Private"
"Union Presbyterian Seminary",37.578935,-77.449317,"Private"
"The University of Virginias College at Wise",36.971468,-82.558728,"Public"
"Virginia Polytechnic Institute and State University",37.228572,-80.423229,"Public"
"Virginia Commonwealth University",37.547631,-77.453597,"Public"
"University of VirginiaMain Campus",38.037796,-78.505153,"Public"
"Virginia Military Institute",37.790644,-79.435737,"Public"
"Virginia University of Lynchburg",37.395135,-79.151518,"Private"
"Virginia State University",37.236453,-77.419886,"Public"
"Virginia Union University",37.561864,-77.450954,"Private"
"Virginia Wesleyan College",36.868417,-76.18606,"Private"
"Washington and Lee University",37.787832,-79.445724,"Private"
"Bellevue College",47.584778,-122.149955,"Public"
"Central Washington University",47.004957,-120.537716,"Public"
"Centralia College",46.716302,-122.960746,"Public"
"City University of Seattle",47.61743,-122.344451,"Private"
"Clark College",45.634307,-122.652976,"Public"
"Clover Park Technical College",47.175477,-122.495524,"Public"
"Columbia Basin College",46.251547,-119.118609,"Public"
"Cornish College of the Arts",47.617883,-122.33614,"Private"
"Eastern Washington University",47.491293,-117.589371,"Public"
"The Evergreen State College",47.07382,-122.977492,"Public"
"Gonzaga University",47.668144,-117.403062,"Private"
"Green River College",47.312277,-122.178175,"Public"
"Heritage University",46.374571,-120.395287,"Private"
"Highline College",47.388331,-122.302593,"Public"
"Bastyr University",47.729935,-122.251708,"Private"
"Lake Washington Institute of Technology",47.705077,-122.167131,"Public"
"Trinity Lutheran College",47.980328,-122.207663,"Private"
"North Seattle College",47.69976,-122.33495,"Public"
"Northwest University",47.657743,-122.191505,"Private"
"Olympic College",47.575093,-122.635751,"Public"
"Pacific Lutheran University",47.145494,-122.445372,"Private"
"Peninsula College",48.100618,-123.41248,"Public"
"University of Puget Sound",47.263651,-122.479714,"Private"
"Renton Technical College",47.488606,-122.178944,"Public"
"Saint Martins University",47.043316,-122.816948,"Private"
"South Seattle College",47.5475,-122.352672,"Public"
"Seattle Central College",47.616675,-122.321472,"Public"
"Seattle Pacific University",47.649338,-122.362923,"Private"
"Seattle University",47.610138,-122.3197,"Private"
"Skagit Valley College",48.437235,-122.310199,"Public"
"Walla Walla University",46.047,-118.389771,"Private"
"Washington State University",46.730448,-117.158168,"Public"
"University of WashingtonSeattle Campus",47.656213,-122.313115,"Public"
"Western Washington University",48.737236,-122.484873,"Public"
"Whitman College",46.07135,-118.33016,"Private"
"Whitworth University",47.753699,-117.418078,"Private"
"Yakima Valley Community College",46.586098,-120.528525,"Public"
"Alderson Broaddus University",39.158067,-80.047728,"Private"
"Appalachian Bible College",37.853339,-81.20115,"Private"
"Bethany College",40.20567,-80.560896,"Private"
"Bluefield State College",37.26688,-81.235428,"Public"
"University of Charleston",38.332577,-81.618667,"Private"
"Concord University",37.423854,-81.005694,"Public"
"Davis  Elkins College",38.928693,-79.846391,"Private"
"Fairmont State University",39.485925,-80.161844,"Public"
"Glenville State College",38.935341,-80.833597,"Public"
"Marshall University",38.42261,-82.43065,"Public"
"Ohio Valley University",39.31236,-81.5392,"Private"
"West Virginia University at Parkersburg",39.216379,-81.506192,"Public"
"Potomac State College of West Virginia University",39.436935,-78.983175,"Public"
"Shepherd University",39.434319,-77.804844,"Public"
"West Virginia School of Osteopathic Medicine",37.803879,-80.438644,"Public"
"West Virginia State University",38.379002,-81.76802,"Public"
"West Virginia University Hospital Departments of Rad Tech and Nutrition",39.650535,-79.964727,"Private"
"West Liberty University",40.162473,-80.604054,"Public"
"West Virginia University Institute of Technology",38.179427,-81.325199,"Public"
"West Virginia Wesleyan College",38.990476,-80.217094,"Private"
"West Virginia University",39.63468,-79.953926,"Public"
"Wheeling Jesuit University",40.070873,-80.690804,"Private"
"Alverno College",42.983518,-87.965498,"Private"
"Madison Area Technical College",43.12078,-89.328311,"Public"
"Bellin College",44.468277,-87.921722,"Private"
"Beloit College",42.50363,-89.03147,"Private"
"Cardinal Stritch University",43.139752,-87.909045,"Private"
"Carroll University",43.004647,-88.227962,"Private"
"Carthage College",42.622893,-87.820706,"Private"
"Columbia College of Nursing",43.09824,-87.917831,"Private"
"Concordia UniversityWisconsin",43.254217,-87.916628,"Private"
"Edgewood College",43.058727,-89.422122,"Private"
"Lakeland College",43.841863,-87.884956,"Private"
"Lawrence University",44.261323,-88.397822,"Private"
"Maranatha Baptist University",43.195709,-88.735055,"Private"
"Marian University",43.777411,-88.420638,"Private"
"Marquette University",43.03903,-87.927961,"Private"
"Medical College of Wisconsin",43.044108,-88.022698,"Private"
"Milwaukee Institute of Art  Design",43.030917,-87.907925,"Private"
"Milwaukee School of Engineering",43.045364,-87.907691,"Private"
"Mount Mary University",43.072303,-88.030594,"Private"
"Nashotah House",43.093621,-88.414635,"Private"
"Northland International University",45.58114,-88.095933,"Private"
"Northland College",46.578983,-90.874991,"Private"
"Ripon College",43.842383,-88.8426,"Private"
"Sacred Heart School of Theology",42.910829,-88.04438,"Private"
"Saint Norbert College",44.444651,-88.067301,"Private"
"Silver Lake College of the Holy Family",44.071038,-87.742961,"Private"
"Viterbo University",43.802291,-91.244095,"Private"
"University of WisconsinWhitewater",42.835563,-88.742368,"Public"
"Wisconsin School of Professional Psychology",43.105054,-88.026735,"Private"
"University of WisconsinEau Claire",44.798431,-91.500432,"Public"
"University of WisconsinGreen Bay",44.531102,-87.920499,"Public"
"University of WisconsinLa Crosse",43.815295,-91.230149,"Public"
"Wisconsin Lutheran College",43.036943,-88.022718,"Private"
"University of WisconsinOshkosh",44.024985,-88.549282,"Public"
"University of WisconsinParkside",42.646074,-87.855407,"Public"
"University of WisconsinStout",44.88861,-91.929461,"Public"
"University of WisconsinSuperior",46.717548,-92.089039,"Public"
"University of WisconsinMadison",43.073858,-89.405356,"Public"
"University of WisconsinMilwaukee",43.076848,-87.880488,"Public"
"University of WisconsinPlatteville",42.733936,-90.492709,"Public"
"University of WisconsinRiver Falls",44.852647,-92.625316,"Public"
"University of WisconsinStevens Point",44.529582,-89.570934,"Public"
"University of Wyoming",41.311943,-105.57204,"Public"
"American Samoa Community College",-14.322587,-170.742728,"Public"
"University of Guam",13.432726,144.802837,"Public"
"Northern Marianas College",15.152247,145.721733,"Public"
"American University of Puerto Rico",18.406139,-66.18678,"Private"
